year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: 3 or 4,B25032_017E,2020,72.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: 5 to 9,B25032_018E,2020,23.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: 50 or more,B25032_021E,2020,13.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: Mobile home,B25032_022E,2020,0.0,3203133052020
2022,3305,32,Tenure by Units in Structure,031,Renter-occupied housing units: Total,B25032_013E,2020,148.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1939 or earlier,B25034_011E,2020,18.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1940 to 1949,B25034_010E,2020,0.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1950 to 1959,B25034_009E,2020,12.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1960 to 1969,B25034_008E,2020,210.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1970 to 1979,B25034_007E,2020,259.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1980 to 1989,B25034_006E,2020,166.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 1990 to 1999,B25034_005E,2020,72.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 2000 to 2009,B25034_004E,2020,58.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 2010 to 2019,B25034_003E,2020,32.0,3203133052020
2022,3305,32,Year Structure Built,031,Built 2020 or later,B25034_002E,2020,0.0,3203133052020
2022,3305,32,Year Structure Built,031,Total Year Built,B25034_001E,2020,827.0,3203133052020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 1 bedroom,B25042_004E,2020,13.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 2 bedrooms,B25042_005E,2020,22.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 3 bedrooms,B25042_006E,2020,432.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 4 bedrooms,B25042_007E,2020,272.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 5 or more bedrooms,B25042_008E,2020,102.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 1 bedroom,B25042_011E,2020,13.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 2 bedrooms,B25042_012E,2020,220.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 3 bedrooms,B25042_013E,2020,126.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 4 bedrooms,B25042_014E,2020,0.0,3203133062020
2022,3306,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,"Occupied Units 1-unit, attached",B25136_004E,2020,103.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,"Occupied Units 1-unit, detached",B25136_003E,2020,227.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,Occupied Units 10 or more units,B25136_006E,2020,176.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,Occupied Units 2-9 units,B25136_005E,2020,528.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,"Vacant Units 1-unit, attached",B25136_010E,2020,18.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,"Vacant Units 1-unit, detached",B25136_009E,2020,158.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,Vacant Units 10 or more units,B25136_012E,2020,34.0,3203133062020
2022,3306,32,Housing by Units in Structure,031,Vacant Units 2-9 units,B25136_011E,2020,840.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,B25003_002E,2020,438.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,B25003_003E,2020,332.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,Total Housing Units,B25001_001E,2020,1409.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,B25002_002E,2020,770.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,B25002_003E,2020,639.0,3203133062020
2022,3306,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,532.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Broadband of any type,S2801_C01_014E,2020,762.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,742.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,715.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,12.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,90.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Total Households No Internet Subscribtion,S2801_C01_019E,2020,8.0,3203133062020
2022,3306,32,Presence and Types of Internet Subscriptions,031,Total Households by Type of Internet,S2801_C01_012E,2020,762.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,346.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,92.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Owner occupied: Total,B25014_002E,2020,876.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,105.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,167.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,28.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,16.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,16.0,3203133062020
2022,3306,32,Tenure by Occupants per Room,031,Renter occupied: Total,B25014_008E,2020,664.0,3203133062020
2022,3306,32,Tenure by Plumbing Facilities,031,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,3203133062020
2022,3306,32,Tenure by Plumbing Facilities,031,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, attached",B25032_004E,2020,64.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, detached",B25032_003E,2020,200.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 10 to 19,B25032_008E,2020,31.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 2,B25032_005E,2020,13.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 20 to 49,B25032_009E,2020,10.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 3 or 4,B25032_006E,2020,81.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 5 to 9,B25032_007E,2020,39.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: Mobile home,B25032_011E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Owner-occupied housing units: Total,B25032_002E,2020,438.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Renter-occupied housing units: 1, attached",B25032_015E,2020,39.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Renter-occupied housing units: 1, detached",B25032_014E,2020,27.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 10 to 19,B25032_019E,2020,111.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 2,B25032_016E,2020,11.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 20 to 49,B25032_020E,2020,16.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 3 or 4,B25032_017E,2020,86.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 5 to 9,B25032_018E,2020,34.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: 50 or more,B25032_021E,2020,8.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: Mobile home,B25032_022E,2020,0.0,3203133062020
2022,3306,32,Tenure by Units in Structure,031,Renter-occupied housing units: Total,B25032_013E,2020,332.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1939 or earlier,B25034_011E,2020,0.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1940 to 1949,B25034_010E,2020,0.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1950 to 1959,B25034_009E,2020,29.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1960 to 1969,B25034_008E,2020,298.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1970 to 1979,B25034_007E,2020,561.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1980 to 1989,B25034_006E,2020,317.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 1990 to 1999,B25034_005E,2020,118.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 2000 to 2009,B25034_004E,2020,54.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 2010 to 2019,B25034_003E,2020,12.0,3203133062020
2022,3306,32,Year Structure Built,031,Built 2020 or later,B25034_002E,2020,20.0,3203133062020
2022,3306,32,Year Structure Built,031,Total Year Built,B25034_001E,2020,1409.0,3203133062020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 1 bedroom,B25042_004E,2020,10.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 2 bedrooms,B25042_005E,2020,5.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 3 bedrooms,B25042_006E,2020,254.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 4 bedrooms,B25042_007E,2020,148.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 5 or more bedrooms,B25042_008E,2020,92.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 1 bedroom,B25042_011E,2020,30.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 2 bedrooms,B25042_012E,2020,59.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 3 bedrooms,B25042_013E,2020,126.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 4 bedrooms,B25042_014E,2020,48.0,3203133072020
2022,3307,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,"Occupied Units 1-unit, attached",B25136_004E,2020,4.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,"Occupied Units 1-unit, detached",B25136_003E,2020,284.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,Occupied Units 10 or more units,B25136_006E,2020,22.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,Occupied Units 2-9 units,B25136_005E,2020,246.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,"Vacant Units 1-unit, attached",B25136_010E,2020,0.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,"Vacant Units 1-unit, detached",B25136_009E,2020,155.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,Vacant Units 10 or more units,B25136_012E,2020,81.0,3203133072020
2022,3307,32,Housing by Units in Structure,031,Vacant Units 2-9 units,B25136_011E,2020,898.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,B25003_002E,2020,262.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,B25003_003E,2020,176.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,Total Housing Units,B25001_001E,2020,1123.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,B25002_002E,2020,438.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,B25002_003E,2020,685.0,3203133072020
2022,3307,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,545.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Broadband of any type,S2801_C01_014E,2020,428.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,413.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,405.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,15.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,67.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Total Households No Internet Subscribtion,S2801_C01_019E,2020,10.0,3203133072020
2022,3307,32,Presence and Types of Internet Subscriptions,031,Total Households by Type of Internet,S2801_C01_012E,2020,428.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,197.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,65.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Owner occupied: Total,B25014_002E,2020,524.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,119.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,45.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,12.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,3203133072020
2022,3307,32,Tenure by Occupants per Room,031,Renter occupied: Total,B25014_008E,2020,352.0,3203133072020
2022,3307,32,Tenure by Plumbing Facilities,031,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,3203133072020
2022,3307,32,Tenure by Plumbing Facilities,031,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, attached",B25032_004E,2020,4.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, detached",B25032_003E,2020,232.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 2,B25032_005E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 3 or 4,B25032_006E,2020,21.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 5 to 9,B25032_007E,2020,5.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: Mobile home,B25032_011E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Owner-occupied housing units: Total,B25032_002E,2020,262.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Renter-occupied housing units: 1, attached",B25032_015E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Renter-occupied housing units: 1, detached",B25032_014E,2020,52.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 10 to 19,B25032_019E,2020,22.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 2,B25032_016E,2020,5.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 3 or 4,B25032_017E,2020,46.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 5 to 9,B25032_018E,2020,46.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: 50 or more,B25032_021E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: Mobile home,B25032_022E,2020,5.0,3203133072020
2022,3307,32,Tenure by Units in Structure,031,Renter-occupied housing units: Total,B25032_013E,2020,176.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1939 or earlier,B25034_011E,2020,0.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1940 to 1949,B25034_010E,2020,2.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1950 to 1959,B25034_009E,2020,30.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1960 to 1969,B25034_008E,2020,154.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1970 to 1979,B25034_007E,2020,243.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1980 to 1989,B25034_006E,2020,239.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 1990 to 1999,B25034_005E,2020,336.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 2000 to 2009,B25034_004E,2020,96.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 2010 to 2019,B25034_003E,2020,23.0,3203133072020
2022,3307,32,Year Structure Built,031,Built 2020 or later,B25034_002E,2020,0.0,3203133072020
2022,3307,32,Year Structure Built,031,Total Year Built,B25034_001E,2020,1123.0,3203133072020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 1 bedroom,B25042_004E,2020,25.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 2 bedrooms,B25042_005E,2020,49.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 3 bedrooms,B25042_006E,2020,760.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 4 bedrooms,B25042_007E,2020,580.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Owner occupied: 5 or more bedrooms,B25042_008E,2020,282.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 1 bedroom,B25042_011E,2020,0.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 2 bedrooms,B25042_012E,2020,61.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 3 bedrooms,B25042_013E,2020,68.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 4 bedrooms,B25042_014E,2020,10.0,3203133082020
2022,3308,32,Housing Units by Number of Bedrooms and Tenure,031,Renter occupied: 5 or more bedrooms,B25042_015E,2020,64.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,"Occupied Units 1-unit, attached",B25136_004E,2020,0.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,"Occupied Units 1-unit, detached",B25136_003E,2020,908.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,Occupied Units 10 or more units,B25136_006E,2020,10.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,Occupied Units 2-9 units,B25136_005E,2020,198.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,"Vacant Units 1-unit, attached",B25136_010E,2020,0.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,"Vacant Units 1-unit, detached",B25136_009E,2020,663.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,Vacant Units 10 or more units,B25136_012E,2020,22.0,3203133082020
2022,3308,32,Housing by Units in Structure,031,Vacant Units 2-9 units,B25136_011E,2020,442.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Owner Occupied,B25003_002E,2020,885.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,Occupied Housing Units: Renter Occupied,B25003_003E,2020,132.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,Total Housing Units,B25001_001E,2020,1943.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,Total Housing Units: Occupied,B25002_002E,2020,1017.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,Total Housing Units: Vacant,B25002_003E,2020,926.0,3203133082020
2022,3308,32,Occupancy and Vacancy Status,031,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,781.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Broadband of any type,S2801_C01_014E,2020,1017.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,992.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,960.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,25.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,62.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Total Households No Internet Subscribtion,S2801_C01_019E,2020,0.0,3203133082020
2022,3308,32,Presence and Types of Internet Subscriptions,031,Total Households by Type of Internet,S2801_C01_012E,2020,1017.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,816.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,69.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Owner occupied: Total,B25014_002E,2020,1770.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,113.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,19.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,3203133082020
2022,3308,32,Tenure by Occupants per Room,031,Renter occupied: Total,B25014_008E,2020,264.0,3203133082020
2022,3308,32,Tenure by Plumbing Facilities,031,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,3203133082020
2022,3308,32,Tenure by Plumbing Facilities,031,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, attached",B25032_004E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,"Owner-occupied housing units: 1, detached",B25032_003E,2020,805.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 2,B25032_005E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 3 or 4,B25032_006E,2020,54.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 5 to 9,B25032_007E,2020,26.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,3203133082020
2022,3308,32,Tenure by Units in Structure,031,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,3203133082020
